PC1,PC2,Cluster,Title
-2.289763866789293,0.007750406528207472,0,"First Wives Club, The (1996)"
-1.4172238885827808,1.684324741492109,2,Ransom (1996)
-2.923392631810145,-1.3923845637757186,0,Chain Reaction (1996)
-0.7395206955931972,-0.18228050807293603,2,Matilda (1996)
0.024880598179943474,0.16861057645427172,2,Emma (1996)
-1.5994351015297925,-0.4588748148470397,0,"Crow: City of Angels, The (1996)"
-0.899786114177948,0.24477665766184895,2,Tales from the Crypt Presents: Bordello of Blood (1996)
-0.012934409085998409,0.47806434020365324,2,"Spitfire Grill, The (1996)"
-3.1465048997429523,-0.690045015997991,0,Escape from L.A. (1996)
0.37778015698617834,-0.3538664840288028,2,Basquiat (1996)
-1.1210767772065466,-0.14947016962949983,2,Tin Cup (1996)
13.166457843161478,-1.7773766164991192,1,"Godfather, The (1972)"
-0.7642216848612612,-0.011868341466745666,2,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
0.9319208349445086,-0.1012754538242051,2,Bound (1996)
-1.1980391472850562,0.015791817729672294,2,"Relic, The (1997)"
-2.4778653535336836,-0.5335038336193452,0,"Island of Dr. Moreau, The (1996)"
-0.4165479040008181,-0.02814700706226101,2,Bulletproof (1996)
-0.7295687881404362,0.07559158301867039,2,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
0.9934074739651985,-0.17761253449012826,2,"Philadelphia Story, The (1940)"
3.2152251530127414,0.3661267126719619,2,Singin' in the Rain (1952)
0.3912135053837101,0.25203199782084895,2,"American in Paris, An (1951)"
-0.15663471827351894,-0.14344781035489976,2,Funny Face (1957)
1.1062612221294932,-0.9569459092239675,2,Breakfast at Tiffany's (1961)
4.920899800343321,-1.5873613437233292,1,Vertigo (1958)
7.374000027114876,-2.314392875129142,1,Rear Window (1954)
1.3637753523430944,0.36152431925107975,2,It Happened One Night (1934)
0.41682062348172355,-0.05105256079748513,2,Gaslight (1944)
5.290851509901652,-0.987713687096488,1,North by Northwest (1959)
2.6487524702504226,-0.16297650319431362,2,"Apartment, The (1960)"
3.3257107365360272,-0.6753438442622224,2,Some Like It Hot (1959)
0.9365384934254243,-0.014062714018398849,2,Charade (1963)
8.471568786997143,-1.7669153613458775,1,Casablanca (1942)
3.06756113483826,-1.6911178712044,2,"Maltese Falcon, The (1941)"
1.4177844146153875,1.350407630477935,2,My Fair Lady (1964)
0.7467759300385349,0.17741341304647124,2,Sabrina (1954)
1.2388527019557838,-0.3868057387667132,2,Roman Holiday (1953)
0.12232529392315473,0.2367018683087279,2,Meet Me in St. Louis (1944)
4.916403343641975,1.0914628656852385,1,"Wizard of Oz, The (1939)"
1.6335360345784975,1.0090211273362528,2,Gone with the Wind (1939)
0.27553038655809026,-0.23691276595135263,2,My Favorite Year (1982)
3.473306234654394,-2.6803228578269427,2,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
5.704976097458919,-3.4251140630346133,1,Citizen Kane (1941)
6.308479508605508,-4.819209164654031,1,2001: A Space Odyssey (1968)
1.7321802929458612,-0.8894664702397214,2,All About Eve (1950)
1.7349458807705767,-0.6477375183098258,2,Rebecca (1940)
1.9001895705828564,-0.456420686035154,2,Notorious (1946)
0.2986573662084938,-0.43906046899905343,2,Spellbound (1945)
-0.4806748479136161,-0.042100491858940735,2,"Affair to Remember, An (1957)"
1.2035332781855588,-0.31739546539669683,2,To Catch a Thief (1955)
-0.12791345758845446,-0.025895999271787786,2,Father of the Bride (1950)
-0.29770077248743065,0.11653522587202424,2,Gigi (1958)
0.9446516393436758,0.19143484523811485,2,"Adventures of Robin Hood, The (1938)"
0.6354329117335789,-0.3332144219194869,2,Laura (1944)
0.09918468165886611,-0.1639515096545206,2,"Ghost and Mrs. Muir, The (1947)"
0.20189093969817462,0.006533268128658596,2,Top Hat (1935)
0.12535006251905104,-0.2249322975739726,2,My Man Godfrey (1936)
-0.10378198149163406,-0.29281259160234296,2,Giant (1956)
0.38976359765043916,-0.23436013169786318,2,East of Eden (1955)
0.7774293186829309,-0.5104080850910315,2,"Thin Man, The (1934)"
1.144582250803806,-0.16412867517352206,2,His Girl Friday (1940)
-0.1174727253084178,0.11682986598589849,2,Around the World in 80 Days (1956)
4.891287625065165,0.5584868904092816,1,It's a Wonderful Life (1946)
1.7581874651227198,0.20957489545970062,2,Mr. Smith Goes to Washington (1939)
1.0768489913833743,0.009760531318332183,2,Bringing Up Baby (1938)
1.01584311691597,-0.5855116691476302,2,"39 Steps, The (1935)"
1.9970402842006922,-0.8234603213379085,2,Night of the Living Dead (1968)
1.2996040263288002,-0.22199056694339736,2,"African Queen, The (1951)"
0.7392417121718841,-0.5395492837815992,2,Cat on a Hot Tin Roof (1958)
-0.6004202687847798,-0.32473274756701576,2,Fly Away Home (1996)
-0.06847785871695118,0.147808207363162,2,Michael Collins (1996)
0.5234964357579991,-0.4407812067283223,2,Big Night (1996)
-1.0322867336539088,-0.7305884140114647,2,Last Man Standing (1996)
0.30813305783153805,0.28277631345766807,2,2 Days in the Valley (1996)
-0.7338279398540906,-0.9978697484820583,2,"Glimmer Man, The (1996)"
-2.5622386340771164,-0.3457525273773806,0,D3: The Mighty Ducks (1996)
-0.7934117894262277,0.5297341008286565,2,"Apple Dumpling Gang, The (1975)"
-0.18719300824181617,0.3767751637256273,2,Escape to Witch Mountain (1975)
-0.2790322094654164,0.03148643459498297,2,"Love Bug, The (1969)"
-0.16255951039865527,-0.04135422441584173,2,Herbie Rides Again (1974)
0.13681093774314423,0.27504252936902934,2,Old Yeller (1957)
-0.14904713803705322,0.09293658687869172,2,"Parent Trap, The (1961)"
-0.43801645823129676,-0.07874771429757835,2,Pollyanna (1960)
-1.1191053147254633,0.030466009733495676,2,Homeward Bound: The Incredible Journey (1993)
-0.4255919869743954,0.20771440347833786,2,"Shaggy Dog, The (1959)"
0.34224791981882835,0.45268609756258604,2,Swiss Family Robinson (1960)
0.02832367869708993,-0.04930576839691169,2,"20,000 Leagues Under the Sea (1954)"
-1.2999998644495157,-0.6378145298194242,2,Cool Runnings (1993)
-2.9776990167703605,-0.8275588961768311,0,Angels in the Outfield (1994)
0.07494431700574651,0.4893409243737025,2,Cinderella (1950)
0.550370802347232,-0.20947838286000658,2,Winnie the Pooh and the Blustery Day (1968)
0.892296100058869,0.4289964119463322,2,"Sword in the Stone, The (1963)"
-1.3305064704300509,0.05156852363437918,2,Robin Hood: Prince of Thieves (1991)
2.319175654648919,1.2971601350603363,2,Mary Poppins (1964)
-0.02330841947429715,-0.5949379169725834,2,Dumbo (1941)
-0.9384182558447728,0.36608783195068545,2,Pete's Dragon (1977)
-0.38175414054689016,0.06307466414293446,2,Bedknobs and Broomsticks (1971)
0.7786033200335138,-0.6455389122704979,2,Alice in Wonderland (1951)
0.15580529135952104,0.41982284198964986,2,"Fox and the Hound, The (1981)"
0.19803478469480143,-0.23222590238288388,2,Freeway (1996)
0.9854090894900226,1.4068528482767442,2,"Sound of Music, The (1965)"
6.904582567611489,5.301679616759739,1,Die Hard (1988)
-2.7517167948953976,-0.9400737286006788,0,"Lawnmower Man, The (1992)"
1.1540621723137892,-1.1384230122081327,2,Secrets & Lies (1996)
-0.3878746098901396,0.14875643290517676,2,That Thing You Do! (1996)
-1.057617258530077,1.4406079196499186,2,"Long Kiss Goodnight, The (1996)"
-0.712018329763237,0.018577168809090883,2,"Ghost and the Darkness, The (1996)"
0.025409622707971657,-0.14018204056836417,2,Looking for Richard (1996)
0.11971514971812328,-0.046540885917074955,2,Everyone Says I Love You (1996)
0.5246412099789607,0.7271641841228637,2,William Shakespeare's Romeo + Juliet (1996)
2.2511774403498097,-0.1263504434284345,2,Swingers (1996)
-0.48185307640787395,0.6326922155199465,2,Sleepers (1996)
-0.7224582414250456,-0.31115535011322987,2,Aladdin and the King of Thieves (1996)
1.6823300735212172,0.945380751176611,2,Willy Wonka & the Chocolate Factory (1971)
0.8497093687541629,-0.3278348229637281,2,Sleeper (1973)
0.20514385923318046,-0.22733416372546936,2,Bananas (1971)
4.211870245144914,-0.6917492753650659,1,"Fish Called Wanda, A (1988)"
5.74835756379646,-1.1164407179653093,1,Monty Python's Life of Brian (1979)
0.4377740334055975,-0.25040713435657336,2,Victor/Victoria (1982)
-0.05713694390103138,-0.03581926256097869,2,"Candidate, The (1972)"
-0.23808405567448385,-0.021427315014345343,2,"Great Race, The (1965)"
1.8270295102128273,-1.3509193215493887,2,Bonnie and Clyde (1967)
1.8601985121135605,-0.18921736531861513,2,Dial M for Murder (1954)
-3.397158818796908,0.6529675901137232,0,Dirty Dancing (1987)
10.46515610284842,-3.7914658042510996,1,Reservoir Dogs (1992)
3.5078182775855393,-0.007266757602778091,1,Platoon (1986)
-1.6409007096877481,0.052729323063105946,0,Weekend at Bernie's (1989)
-1.0636977435746025,1.3549921786690167,2,Basic Instinct (1992)
0.03733023130650021,0.7335802954690029,2,"Doors, The (1991)"
1.232640827156953,-1.5474928011185496,2,"Crying Game, The (1992)"
1.8516807796735115,-1.2548806160722403,2,Glengarry Glen Ross (1992)
0.4606942435426295,0.2818581317860435,2,Sophie's Choice (1982)
2.852860677378105,4.206377797892368,2,E.T. the Extra-Terrestrial (1982)
-0.0922958755195653,0.22479556466930808,2,"Christmas Carol, A (1938)"
-2.969869527784243,-0.11562970214938398,0,Days of Thunder (1990)
-3.583971501004878,3.8611684264086765,0,Top Gun (1986)
1.493368172139784,-0.4182768688620882,2,Rebel Without a Cause (1955)
1.315642968868412,-0.7646591274214586,2,"Streetcar Named Desire, A (1951)"
0.3352462841838617,-0.2541445481083831,2,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
0.708089097975002,-0.624818569718329,2,"People vs. Larry Flynt, The (1996)"
-0.05768285426404329,0.4380080851986635,2,On Golden Pond (1981)
-0.07206934564768472,-0.5437597095061768,2,"Return of the Pink Panther, The (1975)"
-1.001770387443241,-0.23634320904374023,2,Drop Dead Fred (1991)
2.427623189207864,1.9503527126582954,2,"Abyss, The (1989)"
-0.5111807108840893,-0.1529718278002608,2,"Fog, The (1980)"
-1.064421650118379,-0.4721129808178674,2,Escape from New York (1981)
-0.005040254407121484,-0.01575460549105212,2,"Howling, The (1980)"
0.5930725702605117,0.003563886677475828,2,Jean de Florette (1986)
0.6991248025741089,-0.1911479105913726,2,Manon of the Spring (Manon des sources) (1986)
-1.5181038352027645,-0.09068861348510346,0,Private Benjamin (1980)
11.066499177798311,-1.424241607553489,1,Monty Python and the Holy Grail (1975)
0.5367877110622068,-0.3414145204860709,2,When We Were Kings (1996)
4.541255839769307,-0.16674743477022927,1,Wallace & Gromit: The Wrong Trousers (1993)
0.1995620138207735,-0.03133195959632614,2,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
0.14116527473627355,-0.3226061023796658,2,"Tin Drum, The (Blechtrommel, Die) (1979)"
0.4895429092702848,-0.1296419979032317,2,Bob Roberts (1992)
1.4231144632661663,-0.895935661432922,2,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
-0.2634081451306109,-0.9117853609901324,2,"Cook the Thief His Wife & Her Lover, The (1989)"
2.518399550770665,-1.7803839571987614,2,Delicatessen (1991)
0.37104811079415745,-0.3321829748326225,2,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
0.03684117822241968,-0.06787346257795204,2,Enchanted April (1992)
2.2546130735892156,-1.0792320292458444,2,Paths of Glory (1957)
0.4344646748768302,-1.4226473261242314,2,"Grifters, The (1990)"
-0.6179970347432272,-1.5434611592119247,2,"English Patient, The (1996)"
0.7928765385297717,-0.8469084720986366,2,My Left Foot (1989)
0.704228005465387,-0.7149673725969725,2,"Sex, Lies, and Videotape (1989)"
1.3015292953828557,0.11694544616453027,2,Strictly Ballroom (1992)
0.8202433471684208,-0.4168119761124306,2,"Thin Blue Line, The (1988)"
-0.31528736730692153,0.0283330081070629,2,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
-0.3294048812663321,-0.09396904815160512,2,Madonna: Truth or Dare (1991)
9.969223521682654,-2.6723262290045446,1,One Flew Over the Cuckoo's Nest (1975)
-0.0691992159883409,-0.5085370274340578,2,Cheech and Chong's Up in Smoke (1978)
12.315477183277592,3.64758420897602,1,Star Wars: Episode V - The Empire Strikes Back (1980)
7.237044558440632,2.3383900106748388,1,"Princess Bride, The (1987)"
10.453709659997582,5.352071284464625,1,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
5.066646306499118,-2.6145625027374386,1,Brazil (1985)
7.4490562169931405,0.905410183162398,1,Aliens (1986)
6.6043558592843965,-1.6964078424151674,1,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
0.2324117587706682,-1.0053789149142882,2,Withnail & I (1987)
5.434003657662733,-1.4011582971755832,1,12 Angry Men (1957)
3.1024395666667957,-0.9839302411791432,2,Lawrence of Arabia (1962)
7.83817984781346,-5.556848903136721,1,"Clockwork Orange, A (1971)"
3.8060146789887117,-1.0966265568438773,1,To Kill a Mockingbird (1962)
7.933768472944607,-4.315146538198419,1,Apocalypse Now (1979)
3.0497930575782077,-1.401975069218622,2,Once Upon a Time in the West (C'era una volta il West) (1968)
8.272083051710695,5.614373716848164,1,Star Wars: Episode VI - Return of the Jedi (1983)
1.4019577142058304,-1.2704954917207298,2,"Wings of Desire (Himmel über Berlin, Der) (1987)"
3.1682213294871233,-2.188547369696454,2,"Third Man, The (1949)"
7.976448397627225,-0.03254846003489192,1,Goodfellas (1990)
8.7502932172591,-1.0946019533794067,1,Alien (1979)
1.0701572686999716,0.480124568780589,2,Army of Darkness (1993)
0.23137485188662787,-0.18689192062579255,2,"Big Blue, The (Grand bleu, Le) (1988)"
2.4597585848459684,-1.5228605802212936,2,Ran (1985)
0.595634094038394,0.08143056015822996,2,"Killer, The (Die xue shuang xiong) (1989)"
7.2352456801433025,-0.8517452090664371,1,Psycho (1960)
3.1160253191386253,1.1730634548579761,2,"Blues Brothers, The (1980)"
9.294776982513458,-1.1170751430846586,1,"Godfather: Part II, The (1974)"
7.298015738549884,-3.3234559682423654,1,Full Metal Jacket (1987)
2.2805703906589527,-0.3647647422219521,2,"Grand Day Out with Wallace and Gromit, A (1989)"
1.4717202113577124,-0.23697088318185686,2,Henry V (1989)
5.073396531221157,-0.9154209045863502,1,Amadeus (1984)
0.33873886242996326,-0.14452810263577762,2,"Quiet Man, The (1952)"
1.6904565040118464,-1.494444394523643,2,Once Upon a Time in America (1984)
3.9049185693477644,-2.381010970046258,1,Raging Bull (1980)
4.046049287786151,-3.2417243254964547,1,Annie Hall (1977)
1.8275988481991179,-0.4807711457225247,2,"Right Stuff, The (1983)"
0.6174553475886068,-1.5071792285243044,2,Stalker (1979)
3.820663510104692,-1.388523218900536,1,"Boot, Das (Boat, The) (1981)"
4.667880792842705,0.13138121026258828,1,"Sting, The (1973)"
1.6943330476826999,-1.9490830360034528,2,Harold and Maude (1971)
1.9826260021105515,-1.5706980027100363,2,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
0.3992117621753464,-0.39836051649014115,2,Local Hero (1983)
6.5510186406115265,3.1001002486611013,1,"Terminator, The (1984)"
0.2602294375518376,-0.4998232261408595,2,Dead Alive (Braindead) (1992)
2.383027010686486,2.0961994412959024,2,Glory (1989)
0.9174028247258414,-0.7053825245592903,2,Rosencrantz and Guildenstern Are Dead (1990)
2.9148098868784196,-1.4714906349274628,2,Manhattan (1979)
2.7064721145842667,-1.6190588597128737,2,Miller's Crossing (1990)
4.140702006433324,1.0672482383607609,1,Dead Poets Society (1989)
4.3931172931030815,-2.2019485272100705,1,"Graduate, The (1967)"
1.3853217504697724,-1.4111238138090587,2,Touch of Evil (1958)
1.9705173724214071,-0.4572749303597677,2,"Femme Nikita, La (Nikita) (1990)"
3.032291912372386,-0.772586170287844,2,"Bridge on the River Kwai, The (1957)"
0.7333986985455948,-1.1502033901541155,2,8 1/2 (8½) (1963)
4.885911980488668,-3.19129064226314,1,Chinatown (1974)
1.1235448033611442,-0.09621156411568169,2,"Day the Earth Stood Still, The (1951)"
1.9837396584521207,-0.8868686419203524,2,"Treasure of the Sierra Madre, The (1948)"
-0.471400297876158,-0.2432474412472787,2,Bad Taste (1987)
1.2467580374099716,0.029776334899635677,2,Duck Soup (1933)
0.5258588946794893,0.5758362082211939,2,Better Off Dead... (1985)
9.979596048658625,-3.017541848902003,1,"Shining, The (1980)"
4.398682580377241,0.3082452761575327,1,Stand by Me (1986)
2.400525105528689,-2.223264509883714,2,M (1931)
1.988780433642229,-0.20409914540292773,2,Evil Dead II (Dead by Dawn) (1987)
3.309677847918955,0.9353311616687505,2,"Great Escape, The (1963)"
3.831966460815955,-2.0865442000752346,1,"Deer Hunter, The (1978)"
0.1820138068571614,-0.3338549812450606,2,Diva (1981)
7.833341314434376,1.1366755526584325,1,Groundhog Day (1993)
5.481811523560211,-0.19175803455643958,1,Unforgiven (1992)
3.150403798639434,-0.7130220633583273,2,"Manchurian Candidate, The (1962)"
0.045550408439850074,0.6259593697536238,2,Pump Up the Volume (1990)
1.1906006630296506,-0.23752645042181494,2,Arsenic and Old Lace (1944)
8.552317335846334,5.474710467891305,1,Back to the Future (1985)
0.9401079310671914,0.7702400340538528,2,Fried Green Tomatoes (1991)
2.263405672764911,-0.0432651602974284,2,Patton (1970)
1.0280537755768953,-0.9152173320155678,2,Down by Law (1986)
2.185647579984978,-0.8163908846384008,2,Akira (1988)
-0.4577964738706526,1.4493417283371455,2,Highlander (1986)
3.3931016601367543,-0.3348354873261729,2,Cool Hand Luke (1967)
1.2188416008547953,0.04494117796979719,2,Cyrano de Bergerac (1990)
3.2410674334915055,-0.23926067136224638,2,Young Frankenstein (1974)
1.1203239521726327,-1.1952122870309012,2,Night on Earth (1991)
0.8406883418856589,-1.3297892087398575,2,Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
2.354122882291407,-0.17322292786685908,2,"Great Dictator, The (1940)"
2.3962642717238873,0.4170653727998745,2,Fantasia (1940)
1.8638610239699849,-0.25473119644168113,2,High Noon (1952)
1.588662733990603,-0.8152282926969889,2,"Big Sleep, The (1946)"
1.4475318874328074,-0.8795769112320654,2,Heathers (1989)
-0.2823174487061937,0.4126523691522279,2,Somewhere in Time (1980)
1.8615545343665976,1.6151427468485646,2,Ben-Hur (1959)
5.090580197170419,-2.1580184429456493,1,This Is Spinal Tap (1984)
1.0625330668557995,-0.9481147513846034,2,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
-0.3803667262672628,0.2513879655534068,2,Some Kind of Wonderful (1987)
7.0860288658514525,5.367750682039052,1,Indiana Jones and the Last Crusade (1989)
1.2755875853553105,-0.6367478105869205,2,Being There (1979)
2.9810141206387515,0.24289738473873412,2,Gandhi (1982)
0.5552153468140435,-0.2647329009247657,2,"Unbearable Lightness of Being, The (1988)"
0.8967116911353712,-1.233176063151552,2,"Room with a View, A (1986)"
0.8979327259105445,0.7827043836036932,2,Real Genius (1985)
0.25665601443086306,0.7902339976637622,2,Pink Floyd: The Wall (1982)
1.3075147859071004,-0.6189447553801543,2,"Killing Fields, The (1984)"
0.5751926168353967,-0.04221867314641356,2,My Life as a Dog (Mitt liv som hund) (1985)
0.9407807377869959,-0.30569397720055036,2,Forbidden Planet (1956)
1.6474717844440445,1.405676518046225,2,Field of Dreams (1989)
1.3909756207076025,0.10197032527893653,2,"Man Who Would Be King, The (1975)"
4.292256280570691,0.05721235294235785,1,Butch Cassidy and the Sundance Kid (1969)
1.1770336320020873,-1.2599815319513712,2,"Paris, Texas (1984)"
2.524220551983154,5.682084472963096e-05,2,When Harry Met Sally... (1989)
-3.2057544216919616,-0.6926700370994819,0,Alien³ (a.k.a. Alien 3) (1992)
1.1635621730471133,-0.4108577716214793,2,"American Werewolf in London, An (1981)"
-0.884022860371466,0.2175697422846689,2,"Amityville Horror, The (1979)"
1.711808284460764,-1.461525579575994,2,"Birds, The (1963)"
-0.9856457792951749,-0.39803767868353457,2,"Blob, The (1958)"
1.0727849623349381,0.6298527244564736,2,Dracula (Bram Stoker's Dracula) (1992)
0.8251392472476057,-0.2724882922745864,2,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)"
-1.1143521896605413,-0.8092730875581104,2,Candyman (1992)
-0.33033096534415884,0.4295054015257014,2,Cape Fear (1991)
1.1008426657640857,-0.46574845013088384,2,Cape Fear (1962)
0.8701324602600816,-0.6162783333812275,2,Carrie (1976)
-0.42121112710461894,0.21816374302758218,2,Cat People (1982)
0.9081306117268554,0.34083114346192334,2,"Nightmare on Elm Street, A (1984)"
1.6379485040103652,-0.9740956353919672,2,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
1.0539522717541723,-0.7891822058362653,2,"Omen, The (1976)"
-0.5403673678858043,-0.4481321322534842,2,"Mirror Has Two Faces, The (1996)"
0.08259099354213133,-0.7509369233476739,2,Breaking the Waves (1996)
0.8460196355858935,2.05478262908373,2,Star Trek: First Contact (1996)
1.0787205584468373,0.2874519842355567,2,Shine (1996)
2.91637860784588,-0.34325007217135767,2,Sling Blade (1996)
-3.84634426551914,-0.6712686683990513,0,Jingle All the Way (1996)
0.8700204612022061,-0.48576695883054366,2,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
-0.277466812416053,-0.15822613905545815,2,"Preacher's Wife, The (1996)"
0.21206314567680729,-0.5625222064755172,2,"Crucible, The (1996)"
-3.820901199508176,-0.31450312027991595,0,101 Dalmatians (1996)
-1.6895869209471375,2.1869790408760887,0,Die Hard 2 (1990)
-2.228773518103612,-0.42495589565413516,0,Star Trek: The Motion Picture (1979)
-0.5598367410085386,0.13548100057199303,2,Star Trek VI: The Undiscovered Country (1991)
-3.0180455378603623,-1.7487531518394315,0,Star Trek V: The Final Frontier (1989)
1.5265021819920566,1.0282248749430707,2,Star Trek II: The Wrath of Khan (1982)
-1.5170829733467892,-0.3069664581930674,2,Star Trek III: The Search for Spock (1984)
0.03774847513243329,1.340617030895343,2,Star Trek IV: The Voyage Home (1986)
-1.1746583673328168,-0.024632275192698054,2,Batman Returns (1992)
-0.902586557175888,0.3235436032789069,2,Young Guns (1988)
-0.858219667346625,-0.516676690576234,2,Young Guns II (1990)
-3.1823675227222075,1.9141433933065468,0,Grease (1978)
-3.8020394104154556,-1.9811630812098133,0,Grease 2 (1982)
-1.7691697636684156,-0.0973007390421525,0,Under Siege (1992)
4.4977504341707375,1.087114747710112,1,Jaws (1975)
-2.49062076997235,-0.2579098639568915,0,Jaws 2 (1978)
-2.7683540289237456,-1.0954938065296829,0,Jaws 3-D (1983)
-0.5822659184238688,-0.21427461794653183,2,My Fellow Americans (1996)
-5.415021093926628,-2.2182517872093164,0,Mars Attacks! (1996)
0.08478126143574095,0.05912672323249078,2,Citizen Ruth (1996)
-0.6384706918715484,2.714494997914931,2,Jerry Maguire (1996)
2.4630357033243553,-1.6387503795529454,2,Raising Arizona (1987)
-0.3392867243860498,0.32069070559821794,2,Tin Men (1987)
0.4443833690030234,1.4014513813448661,2,Sneakers (1992)
-0.12433243394344916,-0.13292229960719248,2,Marvin's Room (1996)
-0.1134343220336909,0.18527427923026113,2,Ghosts of Mississippi (1996)
-2.824377511977253,-0.9681356002922933,0,Beavis and Butt-Head Do America (1996)
-2.210171214425671,2.311146481482011,0,Scream (1996)
1.756298467988924,1.0747430362628092,2,"Last of the Mohicans, The (1992)"
-2.261976046918964,-0.7401439347286087,0,Michael (1996)
0.5662911846290197,0.5490987028488491,2,Hamlet (1996)
-0.17258356578227516,-0.023871821814020047,2,Mother (1996)
-0.6152020325256413,0.13031282478862974,2,Evita (1996)
-1.0229529219407532,-0.45148685384394577,2,Murder at 1600 (1997)
-0.3492345459067541,0.268146609392093,2,Fierce Creatures (1997)
-0.44543617885858444,-0.13620260919485674,2,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
-2.254334559040515,-0.4039764663456159,0,Beverly Hills Ninja (1997)
-5.05299959980171,-0.6877925092817307,0,Dante's Peak (1997)
0.2640612937900688,0.09235442348333232,2,Benny & Joon (1993)
0.2636933858787057,-0.2583810372003119,2,Kolya (Kolja) (1996)
0.39539399226238126,-0.47880527573474146,2,Waiting for Guffman (1996)
-1.3696320818284886,-0.6754358372408868,0,Fools Rush In (1997)
-0.9812294160550293,-0.27370185128909974,2,Absolute Power (1997)
-1.5460629262621146,-0.610653852735218,0,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
1.522442998350867,-1.2506102283757432,2,Lost Highway (1997)
1.9777713750878811,0.4798741483214266,2,Donnie Brasco (1997)
-1.581202742170915,-0.5892565667654291,0,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
-1.0365617862874559,-1.0400939791104185,2,Private Parts (1997)
-2.0611216094295135,0.40381819470092634,0,"Saint, The (1997)"
-0.3471406205737396,0.0029243896330188473,2,Smilla's Sense of Snow (1997)
-1.2395684728856393,0.02694509866694097,2,Crash (1996)
-4.620452042087251,1.9140552782889715,0,Liar Liar (1997)
-0.28444422029525324,-0.06826644365873683,2,Selena (1997)
-1.3520536478428007,-0.6430831960929291,2,"Devil's Own, The (1997)"
-6.817173122550432,-0.5800325415458155,0,Anaconda (1997)
2.3389603925350597,0.8531122036195945,2,Grosse Pointe Blank (1997)
-2.4303780200380998,0.2759289784328371,0,Romy and Michele's High School Reunion (1997)
-4.103505018580429,-0.4436619385421903,0,Volcano (1997)
-0.5490016955537841,2.74349852648691,2,Austin Powers: International Man of Mystery (1997)
-0.46779827610493496,0.18811481717082912,2,Breakdown (1997)
3.957116455417867,1.2607112786426753,1,"Fifth Element, The (1997)"
0.7585415847596118,-0.12992746072298528,2,Shall We Dance? (Shall We Dansu?) (1996)
-0.6517287704392203,-0.2585507550690672,2,Addicted to Love (1997)
0.07493910411917835,-0.1414248468958786,2,Brassed Off (1996)
-7.844860898204611,1.6013158711428195,0,"Lost World: Jurassic Park, The (1997)"
-4.409019210282197,2.934643223547038,0,Con Air (1997)
-9.010012013420068,-1.7873632621147402,0,Speed 2: Cruise Control (1997)
-12.956786628939836,-2.15213596161825,0,Batman & Robin (1997)
-0.0479710044185473,0.3545950535884377,2,Hercules (1997)
-2.104418405260646,-0.2504889741223717,0,My Best Friend's Wedding (1997)
-3.7853069679028115,4.168109310640068,0,Face/Off (1997)
-1.0029709637298319,6.193353422469646,2,Men in Black (a.k.a. MIB) (1997)
1.6593737765945749,1.334996520412428,2,Contact (1997)
-3.3054867089655784,0.05356548193294812,0,G.I. Jane (1997)
-0.8680112376436735,0.4761012643800101,2,Conan the Barbarian (1982)
-3.710093355117955,-0.15635971287551315,0,George of the Jungle (1997)
0.29120503991446967,0.3037380603732361,2,Cop Land (1997)
-2.260889864532427,-2.4543253232147504,0,Event Horizon (1997)
-3.093913884696633,-0.4710311850155367,0,Spawn (1997)
-0.7922256372063032,-0.16223389922152973,2,Picture Perfect (1997)
0.32582971555702733,-1.002329513355274,2,In the Company of Men (1997)
-1.5277335452895202,0.5344492623113114,2,Conspiracy Theory (1997)
-2.288760246768027,-0.7846925728906247,0,Mimic (1997)
-4.3450609939101925,2.9191815832774903,0,Air Force One (1997)
2.972187007978237,2.4439778430988017,2,"Hunt for Red October, The (1990)"
-0.4506549482134816,-0.4978749087278717,2,My Own Private Idaho (1991)
-0.7138674860035112,-0.5305443570487757,2,In & Out (1997)
0.06996042464502632,0.23666687416230556,2,"Edge, The (1997)"
-2.2086034985108265,-0.277134573325633,0,"Peacemaker, The (1997)"
6.1440751565635745,-1.5463726361319174,1,L.A. Confidential (1997)
-0.3834174646791835,0.35746298820552397,2,Seven Years in Tibet (1997)
-0.3489504340394446,0.013371491742408413,2,Kiss the Girls (1997)
