title,genres,rating,adjusted_rating,userId
"Sting, The (1973)",Comedy|Crime,4.0,1.0757290686735654,129005
"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,3.5,0.5757290686735654,129005
Stand by Me (1986),Adventure|Drama,4.0,1.0757290686735654,129005
"Great Escape, The (1963)",Action|Adventure|Drama|War,4.0,1.0757290686735654,129005
Groundhog Day (1993),Comedy|Fantasy|Romance,4.0,1.0757290686735654,129005
Highlander (1986),Action|Adventure|Fantasy,4.5,1.5757290686735654,129005
Cool Hand Luke (1967),Drama,5.0,2.0757290686735654,129005
"Great Dictator, The (1940)",Comedy|Drama|War,4.0,1.0757290686735654,129005
This Is Spinal Tap (1984),Comedy,4.0,1.0757290686735654,129005
Butch Cassidy and the Sundance Kid (1969),Action|Western,4.0,1.0757290686735654,129005
"Birds, The (1963)",Horror|Thriller,3.5,0.5757290686735654,129005
Breaking the Waves (1996),Drama|Mystery,3.0,0.07572906867356544,129005
Young Guns (1988),Action|Comedy|Western,4.0,1.0757290686735654,129005
Raising Arizona (1987),Comedy,3.0,0.07572906867356544,129005
Tin Men (1987),Comedy|Drama,3.5,0.5757290686735654,129005
Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,3.0,0.07572906867356544,129005
Kolya (Kolja) (1996),Comedy|Drama,3.0,0.07572906867356544,129005
Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,3.0,0.07572906867356544,129005
Donnie Brasco (1997),Crime|Drama,4.0,1.0757290686735654,129005
Grosse Pointe Blank (1997),Comedy|Crime|Romance,3.5,0.5757290686735654,129005
Romy and Michele's High School Reunion (1997),Comedy,3.5,0.5757290686735654,129005
Cop Land (1997),Action|Crime|Drama|Thriller,3.0,0.07572906867356544,129005
"Hunt for Red October, The (1990)",Action|Adventure|Thriller,3.0,0.07572906867356544,129005
U Turn (1997),Crime|Drama|Mystery,3.0,0.07572906867356544,129005
"Ice Storm, The (1997)",Drama,3.5,0.5757290686735654,129005
Gattaca (1997),Drama|Sci-Fi|Thriller,3.5,0.5757290686735654,129005
"Rainmaker, The (1997)",Drama,3.0,0.07572906867356544,129005
Boogie Nights (1997),Drama,3.5,0.5757290686735654,129005
Sliding Doors (1998),Drama|Romance,3.0,0.07572906867356544,129005
Amistad (1997),Drama|Mystery,3.0,0.07572906867356544,129005
Good Will Hunting (1997),Drama|Romance,3.5,0.5757290686735654,129005
"Big Lebowski, The (1998)",Comedy|Crime,3.5,0.5757290686735654,129005
Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,4.0,1.0757290686735654,129005
Primary Colors (1998),Comedy|Drama,3.0,0.07572906867356544,129005
Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,3.5,0.5757290686735654,129005
"Perfect Murder, A (1998)",Thriller,3.0,0.07572906867356544,129005
Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,3.5,0.5757290686735654,129005
Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,4.0,1.0757290686735654,129005
Driving Miss Daisy (1989),Drama,4.5,1.5757290686735654,129005
Dangerous Liaisons (1988),Drama|Romance,4.5,1.5757290686735654,129005
Dune (1984),Adventure|Sci-Fi,3.0,0.07572906867356544,129005
Weird Science (1985),Comedy|Fantasy|Sci-Fi,3.0,0.07572906867356544,129005
Rounders (1998),Drama,4.0,1.0757290686735654,129005
My Cousin Vinny (1992),Comedy,3.5,0.5757290686735654,129005
Happiness (1998),Comedy|Drama,4.0,1.0757290686735654,129005
Pleasantville (1998),Comedy|Drama|Fantasy,3.0,0.07572906867356544,129005
Elizabeth (1998),Drama,4.0,1.0757290686735654,129005
Fletch (1985),Comedy|Crime|Mystery,3.5,0.5757290686735654,129005
"Money Pit, The (1986)",Comedy,3.5,0.5757290686735654,129005
"View to a Kill, A (1985)",Action|Adventure|Thriller,3.0,0.07572906867356544,129005
"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,3.0,0.07572906867356544,129005
Back to School (1986),Comedy,3.0,0.07572906867356544,129005
"Thin Red Line, The (1998)",Action|Drama|War,3.0,0.07572906867356544,129005
"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,4.0,1.0757290686735654,129005
"Color of Money, The (1986)",Drama,3.5,0.5757290686735654,129005
"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,3.0,0.07572906867356544,129005
10 Things I Hate About You (1999),Comedy|Romance,3.5,0.5757290686735654,129005
Go (1999),Comedy|Crime,4.0,1.0757290686735654,129005
eXistenZ (1999),Action|Sci-Fi|Thriller,3.0,0.07572906867356544,129005
Notting Hill (1999),Comedy|Romance,3.5,0.5757290686735654,129005
Buena Vista Social Club (1999),Documentary|Musical,3.5,0.5757290686735654,129005
"Ideal Husband, An (1999)",Comedy|Romance,3.0,0.07572906867356544,129005
Dick (1999),Comedy,3.0,0.07572906867356544,129005
Detroit Rock City (1999),Comedy,3.0,0.07572906867356544,129005
Airplane! (1980),Comedy,4.0,1.0757290686735654,129005
"13th Warrior, The (1999)",Action|Adventure|Fantasy,3.0,0.07572906867356544,129005
Deliverance (1972),Adventure|Drama|Thriller,3.5,0.5757290686735654,129005
Tommy (1975),Drama|Musical,3.0,0.07572906867356544,129005
Ferris Bueller's Day Off (1986),Comedy,4.0,1.0757290686735654,129005
"Dirty Dozen, The (1967)",Action|Drama|War,4.0,1.0757290686735654,129005
Dr. No (1962),Action|Adventure|Thriller,3.5,0.5757290686735654,129005
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,4.5,1.5757290686735654,129005
Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,3.5,0.5757290686735654,129005
For Your Eyes Only (1981),Action|Adventure|Thriller,3.5,0.5757290686735654,129005
Licence to Kill (1989),Action|Adventure|Thriller,3.0,0.07572906867356544,129005
Live and Let Die (1973),Action|Adventure|Thriller,3.5,0.5757290686735654,129005
Falling Down (1993),Action|Drama,4.0,1.0757290686735654,129005
Spaceballs (1987),Comedy|Sci-Fi,3.5,0.5757290686735654,129005
Trading Places (1983),Comedy,4.0,1.0757290686735654,129005
Dogma (1999),Adventure|Comedy|Fantasy,4.0,1.0757290686735654,129005
"Commitments, The (1991)",Comedy|Drama|Musical,3.5,0.5757290686735654,129005
Awakenings (1990),Drama|Mystery,3.5,0.5757290686735654,129005
"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,3.0,0.07572906867356544,129005
Easy Rider (1969),Adventure|Drama,3.5,0.5757290686735654,129005
Papillon (1973),Crime|Drama,3.5,0.5757290686735654,129005
Death Becomes Her (1992),Comedy|Fantasy,3.5,0.5757290686735654,129005
Far and Away (1992),Adventure|Drama|Romance,3.0,0.07572906867356544,129005
Buffy the Vampire Slayer (1992),Action|Comedy|Horror,3.0,0.07572906867356544,129005
Pitch Black (2000),Horror|Sci-Fi|Thriller,3.5,0.5757290686735654,129005
American Graffiti (1973),Comedy|Drama,3.5,0.5757290686735654,129005
Erin Brockovich (2000),Drama,3.0,0.07572906867356544,129005
Animal House (1978),Comedy,4.5,1.5757290686735654,129005
"Good Morning, Vietnam (1987)",Comedy|Drama|War,4.0,1.0757290686735654,129005
Midnight Express (1978),Drama,3.5,0.5757290686735654,129005
Arthur (1981),Comedy|Romance,3.0,0.07572906867356544,129005
Bachelor Party (1984),Comedy,3.5,0.5757290686735654,129005
Diner (1982),Comedy|Drama,3.5,0.5757290686735654,129005
"Virgin Suicides, The (1999)",Drama|Romance,4.0,1.0757290686735654,129005
Shanghai Noon (2000),Action|Adventure|Comedy|Western,3.0,0.07572906867356544,129005
"Gold Rush, The (1925)",Adventure|Comedy|Romance,4.0,1.0757290686735654,129005
"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,3.5,0.5757290686735654,129005
"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,3.5,0.5757290686735654,129005
For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,3.5,0.5757290686735654,129005
"Fabulous Baker Boys, The (1989)",Drama|Romance,3.0,0.07572906867356544,129005
Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,3.5,0.5757290686735654,129005
F/X (1986),Action|Crime|Thriller,3.0,0.07572906867356544,129005
"Living Daylights, The (1987)",Action|Adventure|Thriller,3.5,0.5757290686735654,129005
Born on the Fourth of July (1989),Drama|War,3.0,0.07572906867356544,129005
"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,4.5,1.5757290686735654,129005
State and Main (2000),Comedy|Drama,4.0,1.0757290686735654,129005
"Officer and a Gentleman, An (1982)",Drama|Romance,3.0,0.07572906867356544,129005
Save the Last Dance (2001),Drama|Romance,3.0,0.07572906867356544,129005
Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,3.0,0.07572906867356544,129005
"Lost Boys, The (1987)",Comedy|Horror|Thriller,4.0,1.0757290686735654,129005
Enemy at the Gates (2001),Drama|War,4.0,1.0757290686735654,129005
"Magnificent Seven, The (1960)",Adventure|Western,3.5,0.5757290686735654,129005
Tootsie (1982),Comedy|Romance,3.5,0.5757290686735654,129005
Kiss of the Dragon (2001),Action,3.0,0.07572906867356544,129005
"Cannonball Run, The (1981)",Action|Comedy,3.5,0.5757290686735654,129005
Coming to America (1988),Comedy|Romance,3.5,0.5757290686735654,129005
Dirty Rotten Scoundrels (1988),Comedy,4.0,1.0757290686735654,129005
Turner & Hooch (1989),Comedy|Crime,3.0,0.07572906867356544,129005
"War of the Roses, The (1989)",Comedy|Drama,3.0,0.07572906867356544,129005
"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,3.5,0.5757290686735654,129005
Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,3.0,0.07572906867356544,129005
Dirty Harry (1971),Action|Crime|Thriller,4.0,1.0757290686735654,129005
From Hell (2001),Crime|Horror|Mystery|Thriller,3.0,0.07572906867356544,129005
Heist (2001),Crime|Drama,3.0,0.07572906867356544,129005
Monster's Ball (2001),Drama|Romance,3.0,0.07572906867356544,129005
48 Hrs. (1982),Action|Comedy|Crime|Drama,3.5,0.5757290686735654,129005
M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,4.5,1.5757290686735654,129005
Slap Shot (1977),Comedy,3.5,0.5757290686735654,129005
"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,3.0,0.07572906867356544,129005
Top Secret! (1984),Comedy,4.0,1.0757290686735654,129005
Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,3.0,0.07572906867356544,129005
Red Dragon (2002),Crime|Mystery|Thriller,3.5,0.5757290686735654,129005
Saturday Night Fever (1977),Comedy|Drama|Romance,3.0,0.07572906867356544,129005
Jackass: The Movie (2002),Action|Comedy|Documentary,3.0,0.07572906867356544,129005
Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,4.5,1.5757290686735654,129005
Die Another Day (2002),Action|Adventure|Thriller,3.5,0.5757290686735654,129005
Equilibrium (2002),Action|Sci-Fi|Thriller,4.0,1.0757290686735654,129005
Bend It Like Beckham (2002),Comedy|Drama|Romance,3.5,0.5757290686735654,129005
Seabiscuit (2003),Drama,3.0,0.07572906867356544,129005
Commando (1985),Action|Adventure,3.5,0.5757290686735654,129005
Underworld (2003),Action|Fantasy|Horror,3.0,0.07572906867356544,129005
WarGames (1983),Drama|Sci-Fi|Thriller,4.0,1.0757290686735654,129005
Hannah and Her Sisters (1986),Comedy|Drama|Romance,3.5,0.5757290686735654,129005
Show Me Love (Fucking Åmål) (1998),Drama|Romance,3.5,0.5757290686735654,129005
"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,3.5,0.5757290686735654,129005
Bullitt (1968),Action|Crime|Drama|Thriller,3.0,0.07572906867356544,129005
Girl with a Pearl Earring (2003),Drama|Romance,3.5,0.5757290686735654,129005
Monster (2003),Crime|Drama,3.0,0.07572906867356544,129005
"Ladykillers, The (2004)",Comedy|Crime,3.0,0.07572906867356544,129005
Dogville (2003),Drama|Mystery|Thriller,3.0,0.07572906867356544,129005
"Day of the Jackal, The (1973)",Crime|Thriller,3.0,0.07572906867356544,129005
Escape from Alcatraz (1979),Drama|Thriller,3.5,0.5757290686735654,129005
Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,3.0,0.07572906867356544,129005
Roxanne (1987),Comedy|Romance,3.5,0.5757290686735654,129005
Ray (2004),Drama,3.5,0.5757290686735654,129005
Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,3.5,0.5757290686735654,129005
"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,4.0,1.0757290686735654,129005
"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,3.0,0.07572906867356544,129005
Kingdom of Heaven (2005),Action|Drama|Romance|War,4.0,1.0757290686735654,129005
"Island, The (2005)",Action|Sci-Fi|Thriller,3.5,0.5757290686735654,129005
Lord of War (2005),Action|Crime|Drama|Thriller|War,3.0,0.07572906867356544,129005
Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,3.5,0.5757290686735654,129005
Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,4.0,1.0757290686735654,129005
Memoirs of a Geisha (2005),Drama|Romance,3.0,0.07572906867356544,129005
Nick of Time (1995),Action|Thriller,3.0,0.4143730886850152,32780
Beautiful Girls (1996),Comedy|Drama|Romance,3.0,0.4143730886850152,32780
Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,4.0,1.4143730886850152,32780
"Brothers McMullen, The (1995)",Comedy,3.0,0.4143730886850152,32780
"Basketball Diaries, The (1995)",Drama,3.5,0.9143730886850152,32780
First Knight (1995),Action|Drama|Romance,3.5,0.9143730886850152,32780
Lord of Illusions (1995),Horror,3.0,0.4143730886850152,32780
"Prophecy, The (1995)",Fantasy|Horror|Mystery,3.0,0.4143730886850152,32780
Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,3.0,0.4143730886850152,32780
Don Juan DeMarco (1995),Comedy|Drama|Romance,3.0,0.4143730886850152,32780
Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,3.5,0.9143730886850152,32780
Ed Wood (1994),Comedy|Drama,4.0,1.4143730886850152,32780
Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,4.0,1.4143730886850152,32780
Just Cause (1995),Mystery|Thriller,3.0,0.4143730886850152,32780
Legends of the Fall (1994),Drama|Romance|War|Western,4.0,1.4143730886850152,32780
Miracle on 34th Street (1994),Drama,3.0,0.4143730886850152,32780
Quiz Show (1994),Drama,3.5,0.9143730886850152,32780
What's Eating Gilbert Grape (1993),Drama,4.0,1.4143730886850152,32780
"Crow, The (1994)",Action|Crime|Fantasy|Thriller,3.5,0.9143730886850152,32780
"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,3.0,0.4143730886850152,32780
Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,3.0,0.4143730886850152,32780
"Bronx Tale, A (1993)",Drama,3.0,0.4143730886850152,32780
Cops and Robbersons (1994),Comedy,3.0,0.4143730886850152,32780
Fearless (1993),Drama,3.0,0.4143730886850152,32780
With Honors (1994),Comedy|Drama,3.5,0.9143730886850152,32780
"Hudsucker Proxy, The (1994)",Comedy,3.5,0.9143730886850152,32780
Kalifornia (1993),Drama|Thriller,3.0,0.4143730886850152,32780
Killing Zoe (1994),Crime|Drama|Thriller,3.5,0.9143730886850152,32780
Menace II Society (1993),Action|Crime|Drama,3.0,0.4143730886850152,32780
"Perfect World, A (1993)",Crime|Drama|Thriller,4.0,1.4143730886850152,32780
Philadelphia (1993),Drama,3.0,0.4143730886850152,32780
"Ref, The (1994)",Comedy,3.0,0.4143730886850152,32780
"Remains of the Day, The (1993)",Drama|Romance,3.5,0.9143730886850152,32780
Searching for Bobby Fischer (1993),Drama,3.0,0.4143730886850152,32780
Blade Runner (1982),Action|Sci-Fi|Thriller,3.5,0.9143730886850152,32780
Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,3.0,0.4143730886850152,32780
Some Folks Call It a Sling Blade (1993),Drama|Thriller,4.0,1.4143730886850152,32780
Trainspotting (1996),Comedy|Crime|Drama,3.5,0.9143730886850152,32780
Basquiat (1996),Drama,4.0,1.4143730886850152,32780
Casablanca (1942),Drama|Romance,4.5,1.9143730886850152,32780
"Maltese Falcon, The (1941)",Film-Noir|Mystery,3.5,0.9143730886850152,32780
Roman Holiday (1953),Comedy|Drama|Romance,3.0,0.4143730886850152,32780
Citizen Kane (1941),Drama|Mystery,4.5,1.9143730886850152,32780
All About Eve (1950),Drama,3.5,0.9143730886850152,32780
Notorious (1946),Film-Noir|Romance|Thriller,4.0,1.4143730886850152,32780
Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,4.0,1.4143730886850152,32780
"Parent Trap, The (1961)",Children|Comedy|Romance,3.0,0.4143730886850152,32780
"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,3.0,0.4143730886850152,32780
Robin Hood: Prince of Thieves (1991),Adventure|Drama,3.0,0.4143730886850152,32780
Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,3.5,0.9143730886850152,32780
Monty Python's Life of Brian (1979),Comedy,3.0,0.4143730886850152,32780
"Doors, The (1991)",Drama,3.5,0.9143730886850152,32780
Glengarry Glen Ross (1992),Drama,3.0,0.4143730886850152,32780
Rebel Without a Cause (1955),Drama,4.0,1.4143730886850152,32780
"Streetcar Named Desire, A (1951)",Drama,3.5,0.9143730886850152,32780
"Fog, The (1980)",Horror,3.0,0.4143730886850152,32780
"Sex, Lies, and Videotape (1989)",Drama,3.0,0.4143730886850152,32780
Cheech and Chong's Up in Smoke (1978),Comedy,3.5,0.9143730886850152,32780
Brazil (1985),Fantasy|Sci-Fi,4.0,1.4143730886850152,32780
Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,3.0,0.4143730886850152,32780
"Third Man, The (1949)",Film-Noir|Mystery|Thriller,3.5,0.9143730886850152,32780
Once Upon a Time in America (1984),Crime|Drama,3.5,0.9143730886850152,32780
Annie Hall (1977),Comedy|Romance,3.0,0.4143730886850152,32780
"Boot, Das (Boat, The) (1981)",Action|Drama|War,3.0,0.4143730886850152,32780
"Sting, The (1973)",Comedy|Crime,3.5,0.9143730886850152,32780
"Terminator, The (1984)",Action|Sci-Fi|Thriller,3.5,0.9143730886850152,32780
"Graduate, The (1967)",Comedy|Drama|Romance,4.0,1.4143730886850152,32780
Touch of Evil (1958),Crime|Film-Noir|Thriller,3.5,0.9143730886850152,32780
"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,3.0,0.4143730886850152,32780
Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,4.0,1.4143730886850152,32780
Stand by Me (1986),Adventure|Drama,3.5,0.9143730886850152,32780
M (1931),Crime|Film-Noir|Thriller,4.0,1.4143730886850152,32780
Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,3.5,0.9143730886850152,32780
Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,3.0,0.4143730886850152,32780
Akira (1988),Action|Adventure|Animation|Sci-Fi,3.5,0.9143730886850152,32780
Cool Hand Luke (1967),Drama,3.5,0.9143730886850152,32780
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,3.0,0.4143730886850152,32780
Pink Floyd: The Wall (1982),Drama|Musical,4.0,1.4143730886850152,32780
Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,3.0,0.4143730886850152,32780
"Amityville Horror, The (1979)",Drama|Horror|Mystery|Thriller,3.0,0.4143730886850152,32780
"Blob, The (1958)",Horror|Sci-Fi,3.0,0.4143730886850152,32780
Candyman (1992),Horror|Thriller,3.0,0.4143730886850152,32780
Carrie (1976),Drama|Fantasy|Horror|Thriller,3.0,0.4143730886850152,32780
"Nightmare on Elm Street, A (1984)",Horror|Thriller,3.5,0.9143730886850152,32780
"Omen, The (1976)",Horror|Mystery|Thriller,3.0,0.4143730886850152,32780
Batman Returns (1992),Action|Crime,3.5,0.9143730886850152,32780
Jaws (1975),Action|Horror,4.5,1.9143730886850152,32780
Jaws 2 (1978),Horror|Thriller,3.0,0.4143730886850152,32780
Raising Arizona (1987),Comedy,3.5,0.9143730886850152,32780
Benny & Joon (1993),Comedy|Romance,3.0,0.4143730886850152,32780
Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,3.5,0.9143730886850152,32780
Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,3.5,0.9143730886850152,32780
Cop Land (1997),Action|Crime|Drama|Thriller,3.0,0.4143730886850152,32780
My Own Private Idaho (1991),Drama|Romance,3.0,0.4143730886850152,32780
Witness (1985),Drama|Romance|Thriller,3.0,0.4143730886850152,32780
"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,3.5,0.9143730886850152,32780
Good Will Hunting (1997),Drama|Romance,3.0,0.4143730886850152,32780
Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,3.0,0.4143730886850152,32780
Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,3.5,0.9143730886850152,32780
Half Baked (1998),Comedy,3.5,0.9143730886850152,32780
Fallen (1998),Crime|Drama|Fantasy|Thriller,3.5,0.9143730886850152,32780
Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller,3.5,0.9143730886850152,32780
Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,4.0,1.4143730886850152,32780
Insomnia (1997),Drama|Mystery|Thriller,3.0,0.4143730886850152,32780
Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,3.0,0.4143730886850152,32780
Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,3.0,0.4143730886850152,32780
On the Waterfront (1954),Crime|Drama,4.0,1.4143730886850152,32780
Rocky (1976),Drama,4.0,1.4143730886850152,32780
Labyrinth (1986),Adventure|Fantasy|Musical,3.0,0.4143730886850152,32780
"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror,3.0,0.4143730886850152,32780
"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller,3.0,0.4143730886850152,32780
"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller,3.0,0.4143730886850152,32780
Friday the 13th (1980),Horror|Mystery|Thriller,3.0,0.4143730886850152,32780
Friday the 13th Part 2 (1981),Horror,3.5,0.9143730886850152,32780
Halloween (1978),Horror,3.5,0.9143730886850152,32780
Halloween II (1981),Horror,3.0,0.4143730886850152,32780
Child's Play (1988),Horror|Thriller,3.0,0.4143730886850152,32780
Poltergeist (1982),Horror|Thriller,3.0,0.4143730886850152,32780
"Exorcist, The (1973)",Horror|Mystery,4.0,1.4143730886850152,32780
"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,3.0,0.4143730886850152,32780
Metropolis (1927),Drama|Sci-Fi,3.0,0.4143730886850152,32780
Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,4.0,1.4143730886850152,32780
"Last Temptation of Christ, The (1988)",Drama,3.0,0.4143730886850152,32780
Flight of the Navigator (1986),Adventure|Children|Sci-Fi,3.0,0.4143730886850152,32780
Doctor Zhivago (1965),Drama|Romance|War,4.0,1.4143730886850152,32780
"'burbs, The (1989)",Comedy,3.0,0.4143730886850152,32780
Blue Velvet (1986),Drama|Mystery|Thriller,3.5,0.9143730886850152,32780
Tron (1982),Action|Adventure|Sci-Fi,3.5,0.9143730886850152,32780
"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,3.5,0.9143730886850152,32780
Needful Things (1993),Drama|Horror,3.0,0.4143730886850152,32780
Children of the Corn (1984),Horror|Thriller,3.0,0.4143730886850152,32780
"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,3.0,0.4143730886850152,32780
"Dark Crystal, The (1982)",Adventure|Fantasy,3.0,0.4143730886850152,32780
Legend (1985),Adventure|Fantasy|Romance,4.0,1.4143730886850152,32780
"Avengers, The (1998)",Action|Adventure,3.0,0.4143730886850152,32780
"Slums of Beverly Hills, The (1998)",Comedy|Drama,3.0,0.4143730886850152,32780
Rosemary's Baby (1968),Drama|Horror|Thriller,3.0,0.4143730886850152,32780
"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,3.5,0.9143730886850152,32780
Cube (1997),Horror|Mystery|Sci-Fi|Thriller,4.0,1.4143730886850152,32780
Say Anything... (1989),Comedy|Drama|Romance,3.0,0.4143730886850152,32780
My Blue Heaven (1990),Comedy,3.0,0.4143730886850152,32780
Edward Scissorhands (1990),Drama|Fantasy|Romance,3.5,0.9143730886850152,32780
"Night at the Roxbury, A (1998)",Comedy,3.0,0.4143730886850152,32780
What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,3.0,0.4143730886850152,32780
History of the World: Part I (1981),Comedy|Musical,3.0,0.4143730886850152,32780
"Elephant Man, The (1980)",Drama,3.5,0.9143730886850152,32780
Apt Pupil (1998),Drama|Thriller,3.0,0.4143730886850152,32780
"Big Chill, The (1983)",Comedy|Drama,3.5,0.9143730886850152,32780
Fletch (1985),Comedy|Crime|Mystery,3.0,0.4143730886850152,32780
Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,3.0,0.4143730886850152,32780
Very Bad Things (1998),Comedy|Crime,3.0,0.4143730886850152,32780
Rambo: First Blood Part II (1985),Action|Adventure|Thriller,3.0,0.4143730886850152,32780
First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,3.0,0.4143730886850152,32780
Rocky II (1979),Action|Drama,3.0,0.4143730886850152,32780
"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,3.0,0.4143730886850152,32780
"Texas Chainsaw Massacre, The (1974)",Horror,5.0,2.414373088685015,32780
"Color of Money, The (1986)",Drama,3.5,0.9143730886850152,32780
Blast from the Past (1999),Comedy|Romance,3.0,0.4143730886850152,32780
Pet Sematary (1989),Horror,3.0,0.4143730886850152,32780
Logan's Run (1976),Action|Adventure|Sci-Fi,3.5,0.9143730886850152,32780
Go (1999),Comedy|Crime,3.0,0.4143730886850152,32780
SLC Punk! (1998),Comedy|Drama,3.0,0.4143730886850152,32780
Superman II (1980),Action|Sci-Fi,3.0,0.4143730886850152,32780
Superman III (1983),Action|Adventure|Sci-Fi,3.0,0.4143730886850152,32780
Dracula (1931),Horror,3.0,0.4143730886850152,32780
Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,3.0,0.4143730886850152,32780
"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,3.0,0.4143730886850152,32780
"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,3.0,0.4143730886850152,32780
Barry Lyndon (1975),Drama|Romance|War,3.0,0.4143730886850152,32780
"Sixth Sense, The (1999)",Drama|Horror|Mystery,3.0,0.4143730886850152,32780
European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,3.0,0.4143730886850152,32780
"Christmas Story, A (1983)",Children|Comedy,3.0,0.4143730886850152,32780
Stir of Echoes (1999),Horror|Mystery|Thriller,3.0,0.4143730886850152,32780
"Limey, The (1999)",Crime|Drama|Thriller,3.5,0.9143730886850152,32780
Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,3.5,0.9143730886850152,32780
RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,3.0,0.4143730886850152,32780
Drugstore Cowboy (1989),Crime|Drama,3.0,0.4143730886850152,32780
